"","ID_Hogar","P9","Edad","P10","P12","P14","P1","P50","P82","P87","P90","P91","P92","P95","P96","P98","P100","P101"
"313",438599796,61,"De 55 a 64 años","Hombre","Media completa (10° y 11°)","independientes no profesionales","Apartamento","$1.160.000 - $1.500.000","Propietario(a)","Disminuirá","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Aumentará","Se mantendrá"
"314",438599806,63,"De 55 a 64 años","Hombre","Media completa (10° y 11°)",NA,"Apartamento","$1.500.001 - $2.000.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Se mantendrá","Disminuirá","Aumentará","Aumentará"
"315",438851741,53,"De 45 a 54 años","Hombre","Media completa (10° y 11°)","Obrero","Apartamento","$1.500.001 - $2.000.000","Arrendatario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará"
"316",438851742,65,"Mas de 65 años","Hombre","Secundaria completa","Empleado de empresa particular","Casa","$1.160.000 - $1.500.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá"
"317",439550268,38,"De 35 a 44 años","Hombre","Primaria completa","Profesional independiente","Casa","$2.500.001 - $3.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá"
"318",439701811,52,"De 45 a 54 años","Hombre","Técnico/Tecnológico completa","Profesional independiente","Casa","$2.500.001 - $3.500.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Aumentará","Aumentará"
"319",437906843,40,"De 35 a 44 años","Hombre","Media completa (10° y 11°)","Empleado de empresa particular","Apartamento","NS/NR","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"320",437911501,35,"De 35 a 44 años","Mujer","Universitario completo","Empleado de empresa particular","Apartamento","$800.001 - $1.160.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Aumentará","Se mantendrá"
"321",437919675,38,"De 35 a 44 años","Hombre","Media completa (10° y 11°)","Empleado de empresa particular","Casa","NS/NR","Arrendatario(a)","Permanecerá igual","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Disminuirá","Se mantendrá"
"322",437926130,52,"De 45 a 54 años","Mujer","Primaria completa","Trabajador independiente","Apartamento","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Disminuirá","Disminuirá","Aumentará","Se mantendrá"
"323",437966380,48,"De 45 a 54 años","Hombre","Técnico/Tecnológico incompleta","Trabajador independiente","Casa","$1.500.001 - $2.000.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Disminuirá","Aumentará","Disminuirá","Aumentará"
"324",437966387,58,"De 55 a 64 años","Hombre","Universitario completo","Trabajador independiente","Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Aumentará","Disminuirá","Aumentará"
"325",437966399,47,"De 45 a 54 años","Hombre","Secundaria completa","Trabajador independiente","Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Disminuirá","Aumentará","Disminuirá","Aumentará"
"326",437975393,60,"De 55 a 64 años","Mujer","Media incompleta (10° y 11°)","Trabajador independiente","Casa","$1.500.001 - $2.000.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Aumentará"
"327",438168384,66,"Mas de 65 años","Hombre","Primaria completa",NA,"Casa","NS/NR","Propietario(a)","Permanecerá igual","Aumentará","Se mantendrá","Se mantendrá","Disminuirá","Aumentará","Se mantendrá","Aumentará","Se mantendrá"
"328",438227948,53,"De 45 a 54 años","Mujer","Secundaria completa","Empleado de empresa particular","Casa","$2.500.001 - $3.500.000","Arrendatario(a)","Aumentará","Disminuirá","Aumentará","Aumentará","Aumentará","Disminuirá","Aumentará","Disminuirá","Aumentará"
"329",438282779,57,"De 55 a 64 años","Mujer","Media completa (10° y 11°)","Empleado doméstico","Apartamento","NS/NR","Propietario(a)","Aumentará","Disminuirá","Aumentará","Disminuirá","Disminuirá","Disminuirá","Disminuirá","Disminuirá","Disminuirá"
"330",438316565,58,"De 55 a 64 años","Mujer","Media completa (10° y 11°)",NA,"Apartamento","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Disminuirá","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Disminuirá"
"331",438316584,53,"De 45 a 54 años","Hombre","Media completa (10° y 11°)","Empleado de empresa particular","Apartamento","NS/NR","Arrendatario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Aumentará","Se mantendrá","Disminuirá","Se mantendrá"
"332",438322662,67,"Mas de 65 años","Mujer","Primaria completa",NA,"Casa","$4.900.001 - $6.800.000","Arrendatario(a)","Aumentará","Disminuirá","Aumentará","Se mantendrá","Aumentará","Aumentará","Disminuirá","Disminuirá","Aumentará"
"333",438325061,60,"De 55 a 64 años","Mujer","Secundaria completa","Trabajador independiente","Apartamento","$1.160.000 - $1.500.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"334",438325189,29,"De 25 a 34 años","Hombre","Técnico/Tecnológico incompleta","Trabajador independiente","Apartamento","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Se mantendrá","Se mantendrá"
"335",438325549,52,"De 45 a 54 años","Hombre","Universitario completo","Trabajador independiente","Casa","$3.500.001 - $4.900.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá"
"336",438327501,65,"Mas de 65 años","Hombre","Técnico/Tecnológico completa",NA,"Casa","$2.000.001 - $2.500.000","Propietario(a)","Aumentará","Se mantendrá","Aumentará","Disminuirá","Aumentará","Disminuirá","Aumentará","Se mantendrá","Aumentará"
"337",438341436,52,"De 45 a 54 años","Mujer","Secundaria completa","Empleado de empresa particular","Apartamento","$2.000.001 - $2.500.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Aumentará"
"338",438349092,75,"Mas de 65 años","Hombre","Universitario completo",NA,"Casa","$3.500.001 - $4.900.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá"
"339",438359502,52,"De 45 a 54 años","Mujer","Primaria incompleta","Empleado doméstico","Casa","$2.000.001 - $2.500.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Disminuirá"
"340",438524671,38,"De 35 a 44 años","Mujer","Media completa (10° y 11°)","Empleado doméstico","Apartamento","$2.500.001 - $3.500.000","Arrendatario(a)","Permanecerá igual","Aumentará","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá"
"341",438589568,56,"De 55 a 64 años","Hombre","Técnico/Tecnológico incompleta","Patrón/empleador","Casa","$3.500.001 - $4.900.000","Propietario(a)","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Aumentará","Disminuirá","Aumentará","Se mantendrá","Se mantendrá"
"342",438590373,66,"Mas de 65 años","Mujer","Primaria completa",NA,"Casa","$2.000.001 - $2.500.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Disminuirá","Aumentará","Disminuirá","Aumentará"
"343",438595667,81,"Mas de 65 años","Mujer","Media completa (10° y 11°)",NA,"Casa","$4.900.001 - $6.800.000","Propietario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Disminuirá","Disminuirá","Se mantendrá","Disminuirá"
"344",438595817,50,"De 45 a 54 años","Hombre","Técnico/Tecnológico incompleta","Empleado público","Apartamento","$2.500.001 - $3.500.000","Propietario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Disminuirá","Aumentará","Se mantendrá","Aumentará"
"345",438597187,52,"De 45 a 54 años","Mujer","Universitario completo","Empleado de empresa particular","Apartamento","$2.000.001 - $2.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará"
"346",438597714,42,"De 35 a 44 años","Hombre","Media completa (10° y 11°)","Empleado de empresa particular","Apartamento","$3.500.001 - $4.900.000","Arrendatario(a)","Permanecerá igual","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Se mantendrá","Disminuirá","Disminuirá"
"347",438601839,52,"De 45 a 54 años","Hombre","Universitario completo","Empleado de empresa particular","Casa","NS/NR","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Se mantendrá","Aumentará","Disminuirá","Aumentará"
"348",438601845,59,"De 55 a 64 años","Hombre","Técnico/Tecnológico completa",NA,"Casa","$3.500.001 - $4.900.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Aumentará","Aumentará"
"349",438612301,38,"De 35 a 44 años","Hombre","Universitario completo","Empleado de empresa particular","Apartamento","$3.500.001 - $4.900.000","Propietario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Se mantendrá","Disminuirá","Se mantendrá","Disminuirá"
"350",438747398,52,"De 45 a 54 años","Hombre","Secundaria completa","Trabajador independiente","Apartamento","NS/NR","Propietario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Disminuirá","Disminuirá"
"351",438829070,74,"Mas de 65 años","Hombre","Universitario completo","Profesional independiente","Casa","$4.900.001 - $6.800.000","Propietario(a)","Permanecerá igual","Disminuirá","Aumentará","Aumentará","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Aumentará"
"352",438850830,52,"De 45 a 54 años","Mujer","Media completa (10° y 11°)","Trabajador independiente","Apartamento","$2.500.001 - $3.500.000","Propietario(a)","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"353",439156705,38,"De 35 a 44 años","Hombre","Media completa (10° y 11°)","Empleado de empresa particular","Casa","$2.000.001 - $2.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Disminuirá","Disminuirá","Se mantendrá","Disminuirá","Disminuirá"
"354",439163584,52,"De 45 a 54 años","Hombre","Primaria completa","Trabajador independiente","Casa","$2.500.001 - $3.500.000","Propietario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Disminuirá","Se mantendrá","Se mantendrá","Aumentará"
"355",439182310,56,"De 55 a 64 años","Hombre","Media completa (10° y 11°)","Trabajador independiente","Apartamento","NS/NR","Propietario(a)","Aumentará","Disminuirá","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"356",439237304,59,"De 55 a 64 años","Hombre","Secundaria completa","Trabajador independiente","Casa","NS/NR","Propietario(a)","Permanecerá igual","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá"
"357",439252448,33,"De 25 a 34 años","Hombre","Técnico/Tecnológico completa","Trabajador independiente","Apartamento","$2.000.001 - $2.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Disminuirá","Se mantendrá"
"358",439252459,74,"Mas de 65 años","Mujer","Secundaria incompleta",NA,"Apartamento","$4.900.001 - $6.800.000","Propietario(a)","Aumentará","Disminuirá","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Se mantendrá"
"359",439643172,45,"De 45 a 54 años","Mujer","Técnico/Tecnológico incompleta","Trabajador independiente","Apartamento","$2.000.001 - $2.500.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Se mantendrá","Disminuirá","Disminuirá","Disminuirá","Disminuirá","Aumentará"
"360",439661231,45,"De 45 a 54 años","Hombre","Media completa (10° y 11°)","Empleado de empresa particular","Apartamento","$800.001 - $1.160.000","Arrendatario(a)","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Aumentará"
"361",439661825,34,"De 25 a 34 años","Hombre","Media completa (10° y 11°)","Empleado de empresa particular","Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará"
"362",439662359,50,"De 45 a 54 años","Hombre","Media completa (10° y 11°)","Trabajador independiente","Apartamento","$800.001 - $1.160.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Aumentará"
"363",439685745,78,"Mas de 65 años","Hombre","Primaria completa","Trabajador independiente","Apartamento","NS/NR","Propietario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá"
"364",439689668,37,"De 35 a 44 años","Hombre","Secundaria completa","Trabajador independiente","Casa","NS/NR","Arrendatario(a)","Aumentará","Disminuirá","Disminuirá","Disminuirá","Disminuirá","Se mantendrá","Aumentará","Aumentará","Disminuirá"
"365",439691208,85,"Mas de 65 años","Mujer","Primaria completa",NA,"Casa","$2.500.001 - $3.500.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Disminuirá","Aumentará","Se mantendrá","Aumentará"
"366",439691237,43,"De 35 a 44 años","Hombre","Secundaria completa","Profesional independiente","Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Se mantendrá","Aumentará"
"367",440116447,68,"Mas de 65 años","Mujer","Primaria incompleta","Trabajador independiente","Casa","$2.000.001 - $2.500.000","Arrendatario(a)","Permanecerá igual","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Se mantendrá","Se mantendrá","Aumentará"
"368",440141762,29,"De 25 a 34 años","Hombre","Secundaria incompleta","Conductor/mensajero","Casa","$2.500.001 - $3.500.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Disminuirá","Disminuirá","Se mantendrá"
"369",440143944,47,"De 45 a 54 años","Hombre","Técnico/Tecnológico incompleta","Empleado de empresa particular","Casa","$400.001 - $800.000","Propietario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá","Aumentará","Aumentará"
"370",440527829,60,"De 55 a 64 años","Hombre","Universitario completo","Profesional independiente","Apartamento","$2.500.001 - $3.500.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Disminuirá","Se mantendrá","Aumentará","Se mantendrá"
"371",440559226,37,"De 35 a 44 años","Hombre","Secundaria completa","independientes no profesionales","Apartamento","$1.500.001 - $2.000.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Aumentará","Aumentará","Aumentará"
"372",440561451,42,"De 35 a 44 años","Hombre","Media completa (10° y 11°)","Trabajador independiente","Casa","$1.500.001 - $2.000.000","Propietario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Disminuirá","Aumentará","Aumentará","Aumentará"
"373",440569410,82,"Mas de 65 años","Mujer","Secundaria completa",NA,"Apartamento","$2.500.001 - $3.500.000","Propietario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"374",440598450,35,"De 35 a 44 años","Hombre","Secundaria completa","Empleado de empresa particular","Apartamento","$800.001 - $1.160.000","Arrendatario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"375",437949056,39,"De 35 a 44 años","Hombre","Media completa (10° y 11°)","Empleado de empresa particular","Casa","$2.000.001 - $2.500.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará"
"376",438601836,53,"De 45 a 54 años","Hombre","Primaria incompleta","Conductor/mensajero","Casa","$1.500.001 - $2.000.000","Propietario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Disminuirá","Aumentará","Se mantendrá","Aumentará"
"377",439196055,30,"De 25 a 34 años","Hombre","Secundaria completa","Trabajador independiente","Casa","$6.800.001 - $9.000.000","Arrendatario(a)","Aumentará","Disminuirá","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"378",439237391,28,"De 25 a 34 años","Hombre","Universitario incompleto","Trabajador independiente","Apartamento","NS/NR","Propietario(a)","Permanecerá igual","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Se mantendrá"
"379",443462675,41,"De 35 a 44 años","Mujer","Secundaria completa","Empleado de empresa particular","Apartamento","NS/NR","Propietario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Aumentará","Aumentará","Disminuirá"
"380",438747413,52,"De 45 a 54 años","Mujer","Secundaria completa","Trabajador independiente","Casa","NS/NR","Propietario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Aumentará","Disminuirá","Se mantendrá"
"381",438851739,23,"De 18 a 24 años","Hombre","Media completa (10° y 11°)","Patrón/empleador","Apartamento","$800.001 - $1.160.000","Arrendatario(a)","Aumentará","Disminuirá","Aumentará","Se mantendrá","Disminuirá","Se mantendrá","Aumentará","Aumentará","Se mantendrá"
"382",438851752,63,"De 55 a 64 años","Hombre","Secundaria incompleta","Vendedor informal","Casa","$1.500.001 - $2.000.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Aumentará"
"383",438851755,23,"De 18 a 24 años","Hombre","Media completa (10° y 11°)","Conductor/mensajero","Apartamento","$3.500.001 - $4.900.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Disminuirá","Disminuirá","Aumentará","Disminuirá"
"384",439230143,44,"De 35 a 44 años","Mujer","Secundaria completa",NA,"Casa","$3.500.001 - $4.900.000","Propietario(a)","Aumentará","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Disminuirá","Aumentará","Disminuirá","Aumentará"
"385",439701777,40,"De 35 a 44 años","Hombre","Media completa (10° y 11°)","Vendedor informal","Apartamento","$2.000.001 - $2.500.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá"
"386",439701792,46,"De 45 a 54 años","Hombre","Primaria completa","Trabajador independiente","Apartamento","$2.000.001 - $2.500.000","Propietario(a)","Aumentará","Se mantendrá","Aumentará","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá"
"387",440491489,40,"De 35 a 44 años","Mujer","Secundaria completa",NA,"Apartamento","$3.500.001 - $4.900.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Disminuirá","Se mantendrá","Se mantendrá","Aumentará"
"388",440523505,40,"De 35 a 44 años","Mujer","Media completa (10° y 11°)",NA,"Apartamento","$800.001 - $1.160.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá","Disminuirá"
"389",437906873,32,"De 25 a 34 años","Mujer","Universitario completo","Empleado de empresa particular","Apartamento","$2.000.001 - $2.500.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Disminuirá","Aumentará","Se mantendrá","Aumentará"
"390",437949067,24,"De 18 a 24 años","Hombre","Técnico/Tecnológico completa","Empleado de empresa particular","Casa","$1.160.000 - $1.500.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Disminuirá"
"391",437964893,46,"De 45 a 54 años","Mujer","Técnico/Tecnológico completa","Trabajador independiente","Casa","$4.900.001 - $6.800.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Aumentará"
"392",437964935,25,"De 25 a 34 años","Hombre","Universitario completo",NA,"Casa","$1.500.001 - $2.000.000","Arrendatario(a)","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Aumentará","Se mantendrá","Aumentará"
"393",437964939,45,"De 45 a 54 años","Hombre","Media completa (10° y 11°)","Profesional independiente","Casa","NS/NR","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá","Aumentará","Disminuirá","Aumentará"
"394",437966384,61,"De 55 a 64 años","Mujer","Secundaria completa","Empleado de empresa particular","Casa","$1.500.001 - $2.000.000","Arrendatario(a)","Permanecerá igual","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Aumentará","Se mantendrá","Se mantendrá"
"395",438168338,21,"De 18 a 24 años","Hombre","Secundaria completa","Empleado de empresa particular","Casa","NS/NR","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"396",438207830,20,"De 18 a 24 años","Hombre","Secundaria completa","Empleado de empresa particular","Apartamento","$2.500.001 - $3.500.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Disminuirá","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará"
"397",438215070,25,"De 25 a 34 años","Hombre","Media completa (10° y 11°)","Empleado de empresa particular","Casa","NS/NR","Arrendatario(a)","Aumentará","Disminuirá","Se mantendrá","Disminuirá","Disminuirá","Aumentará","Aumentará","Disminuirá","Aumentará"
"398",438215118,41,"De 35 a 44 años","Mujer","Media completa (10° y 11°)","Empleado de empresa particular","Casa","NS/NR","Arrendatario(a)","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá"
"399",438253463,42,"De 35 a 44 años","Hombre","Primaria completa","Trabajador independiente","Cuarto(s) en inquilinato","$400.001 - $800.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Se mantendrá","Disminuirá","Aumentará","Aumentará","Aumentará","Aumentará"
"400",438264037,68,"Mas de 65 años","Hombre","Universitario completo","Empleado de empresa particular","Casa","NS/NR","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Disminuirá","Disminuirá","Aumentará","Aumentará"
"401",438264497,48,"De 45 a 54 años","Mujer","Secundaria incompleta",NA,"Casa","$800.001 - $1.160.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Aumentará","Aumentará","Disminuirá","Disminuirá","Se mantendrá","Aumentará"
"402",438286896,65,"Mas de 65 años","Mujer","Universitario completo",NA,"Casa","$1.160.000 - $1.500.000","Propietario(a)","Aumentará","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Disminuirá","Aumentará","Aumentará"
"403",438324686,25,"De 25 a 34 años","Hombre","Secundaria incompleta","Obrero","Casa","$0 - $400.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá","Disminuirá","Aumentará","Disminuirá","Aumentará"
"404",438324707,38,"De 35 a 44 años","Hombre","Universitario completo","Trabajador independiente","Apartamento","$1.500.001 - $2.000.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Se mantendrá","Aumentará","Aumentará","Disminuirá","Se mantendrá"
"405",438342705,60,"De 55 a 64 años","Mujer","Media completa (10° y 11°)","Empleado de empresa particular","Casa","$1.160.000 - $1.500.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Disminuirá","Se mantendrá","Aumentará","Disminuirá","Aumentará","Aumentará"
"406",438349086,70,"Mas de 65 años","Mujer","Técnico/Tecnológico incompleta","Trabajador independiente","Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá","Disminuirá","Disminuirá","Se mantendrá","Se mantendrá"
"407",438359723,50,"De 45 a 54 años","Mujer","Media completa (10° y 11°)","Obrero","Apartamento","$800.001 - $1.160.000","Arrendatario(a)","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Aumentará","Disminuirá"
"408",438520916,36,"De 35 a 44 años","Mujer","Secundaria completa","Trabajador independiente","Apartamento","$400.001 - $800.000","Arrendatario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Disminuirá","Se mantendrá","Se mantendrá","Se mantendrá"
"409",438589477,63,"De 55 a 64 años","Hombre","Universitario incompleto","independientes no profesionales","Apartamento","NS/NR","Arrendatario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Disminuirá","Se mantendrá","Disminuirá","Se mantendrá","Aumentará"
"410",438590362,33,"De 25 a 34 años","Hombre","Universitario completo",NA,"Casa","$1.160.000 - $1.500.000","Arrendatario(a)","Aumentará","Se mantendrá","Aumentará","Aumentará","Aumentará","Disminuirá","Aumentará","Aumentará","Aumentará"
"411",438595888,50,"De 45 a 54 años","Hombre","Universitario completo","Empleado de empresa particular","Apartamento","$2.500.001 - $3.500.000","Propietario(a)","Permanecerá igual","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Se mantendrá"
"412",438595905,45,"De 45 a 54 años","Mujer","Media completa (10° y 11°)","Trabajador independiente","Apartamento","$2.000.001 - $2.500.000","Propietario(a)","Aumentará","Aumentará","Aumentará","Disminuirá","Se mantendrá","Se mantendrá","Aumentará","Se mantendrá","Aumentará"
"413",438601843,40,"De 35 a 44 años","Mujer","Secundaria completa","Empleado doméstico","Casa","$1.500.001 - $2.000.000","Propietario(a)","Aumentará","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Se mantendrá","Aumentará"
"414",438612312,33,"De 25 a 34 años","Hombre","Universitario completo","Profesional independiente","Casa","$2.500.001 - $3.500.000","Propietario(a)","Aumentará","Disminuirá","Aumentará","Aumentará","Disminuirá","Disminuirá","Aumentará","Disminuirá","Aumentará"
"415",438747424,67,"Mas de 65 años","Hombre","Media completa (10° y 11°)","Trabajador independiente","Casa","NS/NR","Propietario(a)","Aumentará","Disminuirá","Disminuirá","Disminuirá","Se mantendrá","Disminuirá","Se mantendrá","Disminuirá","Disminuirá"
